a,b,c
28,0.127536613,-0.230659357
29,-0.177442108,-0.006146441
30,0.135775879,-0.235681137
31,0.298413023,-0.433117083
32,-0.14887138,0.086456762
33,-0.006164426,-0.268288669
34,0.134597528,-0.388036379
35,-0.132069139,-0.196194123
36,-0.261998722,0.104997236
37,-0.40561625,0.331824168
38,-0.193898679,0.144236137
39,0.091184561,-0.080933559
40,0.016193465,-0.357133446
41,0.28480639,-0.458568863
42,0.424313461,-0.608474167
43,0.212447241,-0.26899905
44,-0.07969822,-0.02842162
45,-0.166666667,0.297154094
46,0.066785433,0.054070098
47,0.144762961,-0.153109248
48,0.453832658,-0.304598679
49,0.241873612,-0.204586667
50,0.355626828,-0.334015304
51,0.48472305,-0.459000191
52,0.628228783,-0.592992578
53,-0.270989026,0.093947595
54,-0.313916413,0.216301637
55,-0.419066441,0.524944581
56,-0.726898637,0.508904575
57,0.010572269,-0.185209645
58,-0.049242163,0.126070242
59,0.252653469,-0.166666667
60,-0.155450289,-0.03845803
61,-0.123934382,0.185733107
62,0.077829286,-0.080933559
63,0.271743711,-0.288583976
64,-0.112834556,0.00202322
65,0.212397764,-0.300129696
66,0.352004565,-0.447787613
67,-0.105926909,0.227167194
68,0.069087354,-0.178236076
69,0.311152337,-0.165423958
70,0.408987224,-0.357623011
71,0,-0.340436842
72,-0.133162083,-0.035366662
73,0.128226695,-0.291802755
74,0.410151808,-0.33369312
75,0.225261071,-0.321692196
76,0.345171102,-0.37540947
77,-0.063471561,-0.211631554
78,-0.040828836,0.096225546
79,-0.021140068,-0.283903204
80,0.137086667,-0.42826862
81,-0.200142387,0.149731819
82,-0.315283524,0.328481548
83,-0.544046441,0.427110183
84,-0.586298828,0.710916761
85,0.175129686,-0.224452872
86,0.379180688,-0.373800113
87,0.530369011,-0.54046678
88,0.611004676,-0.711141667
89,0.308021617,-0.192872336
90,0.058397641,0.167643731
91,-0.188839887,0.220436858
92,0.05281,0.02329017
93,-0.246947274,0.09755132
94,-0.37909947,0.323010275
95,0.304100054,-0.168979652
96,0.38100359,-0.380815068
97,0.505847307,-0.702287309
98,0.596668053,-0.770380946
99,0.289007241,-0.158502276
100,0.453251408,-0.312397605
101,0.522304758,-0.603569953
102,0.41109862,-0.212003415
103,0.206674021,-0.073933068
104,0.501078672,-0.246136201
105,0.108545446,-0.339705113
106,0.354050926,-0.44598928
107,0.605962027,-0.597600226
108,0.659900715,-0.808582726
109,0.347579313,-0.118362364
110,-0.073665817,-0.083168893
111,0.098778637,-0.376340739
112,0.379172083,-0.322410532
113,0.5355825,-0.478875616
114,0.249246249,-0.280933559
115,0.469066205,-0.35
116,-0.026639052,-0.179143637
117,0.023109191,0.09482928
118,0.150491486,-0.283224696
119,0.409990286,-0.373800113
120,0.251675461,-0.18075277
121,-0.09336375,0.053243386
122,-0.170382387,0.264770875
123,-0.303744774,0.410133663
124,-0.044993828,0.091921993
125,-0.381392804,0.243247663
126,-0.295743686,0.138153795
127,-0.313181824,0.462345158
128,-0.50957366,0.55330928
129,-0.207947305,0.270682083
130,-0.321905846,0.55953322
131,0.216104228,-0.247371601
132,0.393253783,-0.343606751
133,0.170509313,-0.142957614
134,0.488447326,-0.26114696
135,0.057133446,-0.2500901
136,-0.085733107,-0.115298957
137,0.25117803,-0.125308325
138,0.018456893,0.009400768
139,0.182243976,-0.369278399
140,-0.077196441,-0.019122536
141,0.221704696,-0.222059712
142,0.420476408,-0.388733173
143,0.049902968,-0.389718863
144,-0.063391945,0.015608333
145,-0.218935635,0.158352933
146,-0.472421,0.278683282
147,-0.452514834,0.558599948
148,0.237146059,-0.210162833
149,-0.007275607,0.067394105
150,-0.191851137,0.227974794
151,0.05953322,0.08126957
152,0.212947917,-0.100439787
153,0.371897083,-0.359876379
154,-0.245078231,0.172804167
155,-0.09538367,-0.164026667
156,0.009265312,-0.32534
157,-0.100636451,0.01460085
158,0.195924118,-0.12264362
159,0.158366097,-0.382176841
1,-0.158583828,0.102148898
2,-0.311066914,0.389504795
3,-0.107256137,0.075750599
4,0.017815,-0.070854961
5,0.217914211,-0.225512153
6,-0.026135676,-0.061900032
7,0.222444454,-0.3664646
8,0.000411076,-0.021004384
9,-0.22585862,0.082580491
10,-0.41639,0.245362944
11,-0.15601504,0.325123255
12,0.160354103,0.121400339
13,0.20847215,-0.215063107
14,0.070834797,0.07429803
15,-0.247877924,0.155629167
16,-0.395221463,0.395886363
17,0.165346683,-0.218449975
18,-0.098464567,-0.010707639
19,-0.146443733,0.258225487
20,-0.468074583,0.186100422
21,-0.124707055,0.049064097
22,-0.365397472,0.264663993
23,0.204210676,-0.128423107
24,0.394681809,-0.269066441
25,0.583024216,-0.516666667
26,0.186416868,-0.3444475
27,0.367166335,-0.58572875
28,-0.22335415,0.243937465
29,0.039009183,-0.017734834
30,-0.281551137,0.097557014
31,-0.02575947,-0.247778722
32,0.18898513,-0.334602407
33,-0.095338733,-0.079463641
34,-0.2445079,0.152397487
35,-0.39046678,0.438767179
36,0.063905427,-0.16779013
37,0.438767179,-0.3131104
38,0.474374039,-0.577145
39,0.645831671,-0.759258446
40,-0.232329748,0.260425092
41,-0.038373943,-0.005407446
42,-0.261148733,0.108840654
43,-0.466347787,0.061724606
44,-0.516666667,0.531577631
45,0.195956959,-0.286281763
46,-0.16796031,-0.009554133
47,0.258716497,-0.198876233
48,0.409196318,-0.27264362
49,0.496540366,-0.55323125
50,0.162331998,-0.173915043
51,0.017930861,0.200996358
52,-0.166666667,0.341613159
53,-0.338867804,0.514586303
54,-0.5,0.619541038
55,0.257841353,-0.200079983
56,-0.012970066,0.0318175
57,0.085873211,-0.276844887
58,-0.121573478,0.05994678
59,0.267167977,-0.166666667
60,0.346159336,-0.418638333
61,-0.235754021,0.027660021
62,0.038166728,-0.058341515
63,-0.232342872,0.126813998
64,0.087378795,-0.071372081
65,-0.250244583,0.151642023
66,-0.476199887,0.086393487
67,-0.318610547,0.141187917
68,-0.271184234,0.433333333
69,-0.576313391,0.41125822
70,-0.28431268,0.212596137
71,0.022947195,0.08863875
72,-0.379292284,0.339657196
73,-0.142692759,0.268579517
74,0.011953908,-0.14941586
75,0.238168491,-0.240721248
76,-0.060388176,-0.144401564
77,-0.300102387,0.027143653
78,-0.004794567,-0.188525551
79,0.17671835,-0.32032379
80,-0.146443733,-0.176165129
81,-0.258164583,0.116954637
82,-0.451480417,0.242079661
83,-0.295197284,0.206957241
84,-0.071732169,-0.036634357
85,0.062874376,-0.213801024
86,0.252396089,-0.365874357
87,0.430006734,-0.584368637
88,0.134597528,-0.377928797
89,0.017930861,0.116753931
90,-0.258624167,0.173215506
91,0.056547933,0.001430029
92,-0.145396954,0.299318042
93,0.101782258,-0.07154967
94,-0.11367819,0.268579517
95,-0.423735803,0.212089886
96,-0.243729367,0.208339167
97,-0.495312136,0.305649583
98,-0.25582228,0.08178428
99,-0.375886834,0.410483446
100,-0.249140219,0.069929393
101,-0.027039085,-0.070339887
102,0.235561352,-0.149987274
103,0.479859734,-0.333333333
104,0.211911813,-0.307317952
105,-0.035791104,-0.071613279
106,-0.187941233,0.261633556
107,-0.50792803,0.173351325
108,-0.162571363,0.096770878
109,-0.39046678,0.361016272
110,0.14437446,-0.339760833
111,0.338214654,-0.459930643
112,0.101353214,-0.179531763
113,0.358496901,-0.432497596
114,0.093341433,-0.121659967
115,0.27856018,-0.450515817
116,-0.218411862,0.319610846
117,-0.423745598,0.405565055
118,-0.60732178,0.545634773
119,-0.317532083,0.233764205
120,-0.54046678,0.571815432
121,0.087894671,-0.221191954
122,-0.113444824,0.116147742
123,0.246875173,-0.085733107
124,0.276797366,-0.37575822
125,0.126089464,-0.159773333
126,0.368826034,-0.41442125
127,-0.224418013,0.29058183
128,-0.394043959,0.478924237
129,-0.242725946,0.015753994
130,-0.414266893,0.425626613
131,-0.580933559,0.551728905
132,-0.216471896,0.210913783
133,-0.430444189,0.380341267
134,-0.636947543,0.48588428
135,-0.428369714,0.207133446
136,-0.01492038,0.192496059
137,0.178994045,0.026238143
138,0.233849761,-0.169898107
139,0.475699256,-0.333333333
140,-0.261795902,0.192694058
141,0.061250433,0.016862297
142,-0.270321554,0.084103313
143,0.071641363,-0.024189414
144,-0.195509054,0.234142543
145,0.160689713,0.089753659
146,-0.146443733,0.31724062
147,-0.44368915,0.218724941
148,-0.293129585,0.175043395
149,0.05267355,-0.019282022
150,0.198840598,-0.097476813
151,-0.014285571,0.144006492
152,0.297608533,-0.068239645
153,0.328723795,-0.249748811
154,-0.259209983,0.160175244
155,0.104525963,-0.047294908
156,-0.105976954,0.291517327
157,-0.466242787,0.128482326
158,-0.515473637,0.536153365
159,0.208469984,-0.159274357
160,0.491068519,-0.333333333
161,0.521124621,-0.637840946
162,0.589883212,-0.78087625
163,0.23652388,-0.271062663
164,0.010494826,0.05196816
165,-0.12264362,0.28394878
166,-0.43690572,0.293628449
167,-0.51046572,0.526693143
168,0.309672072,-0.067823159
169,0.275247902,-0.36685112
170,0.386096806,-0.558092387
171,0.225615358,-0.198658508
172,0.321379434,-0.536143924
173,-0.195325593,0.094441758
174,0.156642034,-0.089089068
175,0.330409089,-0.137452607
176,0.397600643,-0.462858226
177,0.141395946,-0.118845855
178,-0.03182947,0.035489529
179,-0.269901554,0.094924
180,-0.378000191,0.296186686
181,0.112281233,-0.135905994
182,0.383473025,-0.22321141
183,0.070295324,-0.028576857
184,0.382476741,-0.333333333
185,0.344064908,-0.61439375
186,-0.132865591,0.253210254
187,0.074555643,-0.115965116
188,-0.102399774,0.278376761
189,0.02480928,-0.121829389
190,-0.166666667,0.334980109
191,-0.388098333,0.365885148
192,0.221571175,-0.149211521
193,0.453556267,-0.170874229
194,0.1868896,0.001005668
195,0.42456558,-0.252399774
196,0.174934777,-0.066666667
197,-0.120369696,0.064803414
198,-0.317733863,0.17170443
199,0.165727945,-0.065196735
200,-0.188330319,0.173712432
201,-0.420041233,0.249318434
202,-0.6847,0.256428744
1,-0.085245078,0.325041335
2,0.072567669,-0.079474356
3,0.32735638,-0.069640474
4,0.020222933,0.116753931
5,0.21983585,-0.193948123
6,-0.00563197,0.054751672
7,-0.232261137,0.123300312
8,0.075262309,-0.072709221
9,-0.230331024,0.07916931
10,-0.321345191,0.322648471
11,-0.196799134,0.209182917
12,-0.363990124,0.359802517
13,-0.560214768,0.553480963
14,-0.236234063,0.317755546
15,-0.056439327,0.160659696
16,-0.317104966,0.385555113
17,-0.176219341,0.131671714
18,0.033748143,-0.208936389
19,0.232721589,-0.346793142
20,-0.069066441,-0.172757059
21,-0.276199887,0.008479907
22,-0.373800113,0.42425267
23,-0.173514165,0.313506521
24,0.132123194,0.055946492
25,-0.269888176,0.230903976
26,-0.40394689,0.349296893
27,-0.125107425,0.223349505
28,0.08141624,0.040283559
29,-0.287989555,0.131922196
30,-0.293190796,0.374870833
31,-0.207440417,0.305951093
32,-0.37714197,0.352147511
33,-0.053036841,0.095019941
34,-0.383882674,0.206901269
35,-0.568807483,0.457582093
36,0.164323964,-0.235005902
37,0.356452853,-0.352573289
38,0.143877108,-0.123224167
39,-0.018979648,0.1
40,-0.04105767,-0.316666667
41,0.245647911,-0.379090304
42,-0.206411909,0.021864274
43,-0.36370165,0.324830393
44,-0.45953322,0.554930697
45,-0.736034167,0.578543808
46,0.112309523,-0.130878063
47,-0.14940486,-0.000449426
48,0.146403034,-0.235019555
49,0.356191042,-0.355538722
50,0.484714484,-0.55211375
51,0.244130748,-0.102993101
52,0.296322804,-0.451188366
53,0.014397387,-0.17343631
54,-0.10389697,-0.073575632
55,-0.102399774,0.290662573
56,0.074671605,-0.234510105
57,0.269680242,-0.250342624
58,0.055961492,0.019057807
59,0.168975946,-0.340217604
60,0.367228863,-0.348285336
61,-0.142781535,0.195825833
62,-0.047071141,-0.123436667
63,-0.008889537,-0.316666667
64,-0.104533732,-0.005807596
65,0.187352912,-0.198148733
66,-0.225457104,0.009579713
67,-0.231086837,0.236332337
68,-0.549054082,0.341730974
69,0.14355625,-0.224176605
70,0.266561667,-0.432228077
71,0.11467553,-0.15954645
72,0.064266893,0.142477224
73,0.324577839,-0.130719897
74,-0.085733107,-0.108352996
75,-0.209878524,0.076196594
76,-0.34845822,0.432988883
77,-0.401585642,0.141200461
78,0.033307791,-0.04046678
79,0.18598389,-0.273430833
80,0.255960688,-0.46241375
81,0.147621897,-0.045179774
82,-0.223079105,0.048864421
83,0.121234607,-0.249305996
84,-0.012955252,0.157501104
85,0.291517327,-0.105976954
86,0.306844703,-0.363312787
87,0.217823159,-0.321466979
88,0.385369729,-0.450121153
89,0.288046092,-0.009348362
90,0.044028992,0.08328578
91,-0.089445078,0.226159639
92,-0.253437995,0.384512623
93,0.138726298,-0.278739167
94,0.191657938,-0.483333333
95,0.480735893,-0.54593
96,0.712432233,-0.707133446
97,-0.102320991,0.225191722
98,0.010689713,-0.176313
99,-0.319715417,0.033114661
100,-0.361071554,0.285110481
101,-0.476949357,0.505414839
102,-0.151659951,0.180633637
103,-0.061365603,-0.15200678
104,0.267167977,-0.126199887
105,0.242969311,-0.415600304
106,0.484923602,-0.49980822
107,0.332499505,-0.165272986
108,-0.040346857,-0.034491253
109,-0.305294054,0.177271493
110,-0.052082917,-0.083520396
111,-0.244957083,0.218692388
112,0.005715833,-0.027383383
113,-0.35,-0.008315488
114,-0.49434072,0.118128297
115,-0.259179962,0.240439696
116,-0.165811099,-0.10953322
117,0.136869683,-0.123784357
118,0.410051072,-0.252399774
119,0.478289968,-0.480315191
120,-0.243859887,0.123429976
121,0.07667928,-0.079567546
122,-0.126199887,0.224018105
123,0.030933559,-0.210260422
124,-0.142252578,0.173158727
125,-0.265261745,0.398700758
126,-0.210239199,0.256205226
127,-0.300629661,0.36110333
128,-0.482735607,0.51556979
129,-0.094358099,0.369019393
130,0.052891752,0.207133446
131,0.076393463,-0.004921215
132,-0.259716233,0.13459684
133,0.13134204,-0.072785417
134,0.079134656,-0.357133446
135,-0.052149133,-0.05255486
136,-0.255976954,0.006540512
137,-0.004745478,-0.015680704
138,0.191738184,-0.200026537
139,0.495756076,-0.34076563
140,0.334276189,-0.210788836
141,-0.025043395,-0.145426603
142,-0.184720304,0.268022732
143,0.004170017,-0.035591955
144,0.114353682,-0.307230439
145,0.020205158,0.070675516
146,0.159289324,-0.340122081
147,0.39346888,-0.368674702
148,-0.296598441,0.1
149,0.064274529,-0.107885946
150,0.272598466,-0.212240417
151,0.328774484,-0.324697691
152,0.029157195,-0.059237995
153,0.302173959,-0.324303941
154,-0.223417083,0.258225487
155,0.028620574,-0.184014372
156,0.283532771,-0.238238169
157,-0.030912646,-0.149335022
158,-0.145151857,0.184927826
159,-0.334757804,0.413459142
160,0.011671261,-0.292866554
161,-0.040906829,0.016212083
162,-0.256467288,0.1694425
163,-0.531598183,0.288238333
164,-0.304602712,0.00265875
165,0.0891796,-0.057133446
166,0.201134817,-0.282393863
167,0.390856272,-0.376158333
168,0.242337961,-0.141670753
169,-0.039975,0.081630736
170,-0.188554887,0.17683785
171,-0.354951024,0.25877778
172,-0.059509842,0.093231474
173,0.079676295,-0.063439545
174,-0.179242872,0.185702297
175,-0.05,-0.231540062
176,-0.300582917,0.12593037
177,0.01682875,-0.068813507
178,0.243158446,-0.201468614
179,-0.024565191,-0.069318561
180,-0.177971857,0.073282007
181,0.05826678,-0.09473684
182,0.266666667,-0.156290725
183,-0.07834447,-0.152966945
184,-0.267406137,0.090770872
185,0.08580678,-0.009789812
186,0.116666667,-0.344636957
187,-0.0765525,0.006110318
188,-0.281984583,0.100310266
189,-0.084220417,-0.167599556
190,0.1099225,-0.359054594
191,-0.12716303,0.002830652
192,0.116099887,-0.219560767
193,-0.09180428,0.07528641
194,0.164355946,-0.319696301
195,0.014371059,0.04640982
196,-0.246943524,0.058627414
197,-0.029155704,-0.184567124
198,0.120222933,-0.399956416
199,0.401491267,-0.344991999
200,0.229178679,-0.173838941
201,0.257549919,-0.397794357
202,0.551522628,-0.476199887
203,0.253798584,-0.26309822
204,0.442043008,-0.468858941
205,0.2273696,-0.171652004
206,0.43605045,-0.22146606
207,0.534432837,-0.458899477
208,0.353556267,-0.202924028
209,0.518792404,-0.426944299
210,-0.187790669,0.267266907
211,-0.229950149,0.433333333
212,-0.090637083,0.083881137
213,-0.040212647,-0.17683178
214,0.045084404,-0.293956667
215,0.335648363,-0.432378333
216,0.134597528,-0.305322342
217,0.402067128,-0.31370388
218,0.09059388,-0.097463039
219,0.452794729,-0.272909423
220,0.0531796,-0.131568232
221,-0.120176537,-0.064918171
222,-0.299074887,0.143067011
223,-0.341699054,0.347887537
224,0.28394878,-0.088046092
225,-0.030798029,0.10086303
226,0.134989961,-0.195612387
227,0.405414552,-0.373800113
228,-0.02439218,-0.169491667
229,-0.059645243,0.06781803
230,0.110812237,-0.162431857
231,0.015308476,0.1
232,0.279312259,-0.247600226
233,-0.123370013,-0.058821876
234,0.056819433,-0.296443733
235,0.270950357,-0.316411008
236,-0.303127872,0.009243703
237,-0.352652804,0.328645122
238,-0.158789454,-0.028189381
239,-0.020240287,-0.088881991
240,-0.162253204,0.183618997
241,0.057013992,-0.085240706
242,-0.180788924,0.061460457
243,-0.42886487,0.154626411
244,0.067244628,-0.178049313
245,-0.126252672,0.128317787
246,0.163405044,-0.130418479
247,-0.057646806,0.116968908
248,-0.235635014,0.14102928
249,-0.043054359,-0.093890417
250,-0.14533319,0.20551
251,0.082728826,-0.160595946
252,-0.15037042,0.134729887
253,-0.393648657,0.277280833
254,-0.26884947,0.173920546
255,-0.00295987,-0.094181657
256,-0.22922987,0.242948335
257,-0.42264362,0.17714343
258,-0.053642674,0.04349782
259,-0.300723091,0.324689004
260,0.214032338,-0.263949167
261,-0.063239447,0.091924324
262,0.298463288,-0.088046092
263,0.208254291,-0.385116926
264,0.557300924,-0.557133446
265,-0.178978204,0.17470594
266,-0.42264362,0.179845369
267,-0.53549322,0.483913837
268,-0.676678637,0.695547498
269,-0.205778138,0.093644835
270,-0.222462344,0.332155928
271,-0.477535123,0.471526874
272,-0.232427269,0.247821554
273,-0.37056695,0.55953322
274,-0.254346554,0.159802946
275,-0.450159887,0.203426731
276,-0.07038112,0.126102293
277,0.053112561,-0.13625381
278,0.279007578,-0.21476303
279,0.007417978,0.062054444
280,-0.193044983,0.299318042
281,0.010689713,-0.158291079
282,-0.146443733,0.28394878
